id,refseq,gene,chrom,start,end
3573,K08311,K08311,,,
3574,K03573,K03573,,,
3577,K08227,K08227,,,
3578,K05939,K05939,,,
3582,K05350,K05350,,,
3585,K01586,K01586,,,
3590,K10193,K10193,,,
3591,K10194,K10194,,,
3592,K10195,K10195,,,
3593,K10192,K10192,,,
3594,K02100,K02100,,,
3596,K01815,K01815,,,
3597,K01730,K01730,,,
3599,K00626,K00626,,,
3603,K06975,K06975,,,
3608,K07217,K07217,,,
3611,K05343,K05343,,,
3648,K12943,K12943,,,
3649,K01823,K01823,,,
3650,K04567,K04567,,,
3651,K02836,K02836,,,
3653,K07462,K07462,,,
3654,K03981,K03981,,,
3655,K04763,K04763,,,
3656,K03840,K03840,,,
3657,K19168,K19168,,,
3658,K09159,K09159,,,
3659,K06980,K06980,,,
3660,K11068,K11068,,,
3664,K08344,K08344,,,
3668,K00281,K00281,,,
3669,K02437,K02437,,,
3670,K00605,K00605,,,
3671,K18800,K18800,,,
3672,K03185,K03185,,,
3673,K01262,K01262,,,
3674,K09895,K09895,,,
3675,K09888,K09888,,,
3676,K01934,K01934,,,
3677,K00058,K00058,,,
3678,K01807,K01807,,,
3679,K05596,K05596,,,
3680,K09807,K09807,,,
3681,K06895,K06895,,,
3683,K03442,K03442,,,
3685,K00927,K00927,,,
3686,K03472,K03472,,,
3688,K07387,K07387,,,
3692,K06989,K06989,,,
3697,K00529,K00529,,,
3705,K01480,K01480,,,
3706,K01585,K01585,,,
3708,K00789,K00789,,,
3709,K08137,K08137,,,
3710,K02742,K02742,,,
3711,K01150,K01150,,,
3712,K09761,K09761,,,
3713,K01920,K01920,,,
3714,K07735,K07735,,,
3715,K07447,K07447,,,
3716,K02669,K02669,,,
3717,K06997,K06997,,,
3718,K02221,K02221,,,
3719,K09131,K09131,,,
3720,K02428,K02428,,,
3724,K09923,K09923,,,
3725,K03439,K03439,,,
3726,K03575,K03575,,,
3728,K08306,K08306,,,
3729,K03289,K03289,,,
3730,K05966,K05966,,,
3731,K05964,K05964,,,
3732,K01643,K01643,,,
3733,K01644,K01644,,,
3734,K01646,K01646,,,
3735,K01910,K01910,,,
3738,K07700,K07700,,,
3739,K07702,K07702,,,
3741,K07150,K07150,,,
3748,K11935,K11935,,,
3749,K11931,K11931,,,
3750,K11936,K11936,,,
3751,K11937,K11937,,,
3752,K01460,K01460,,,
3754,K02430,K02430,,,
3761,K03559,K03559,,,
3762,K03561,K03561,,,
3763,K01760,K01760,,,
3766,K08325,K08325,,,
3767,K06221,K06221,,,
3782,K07484,K07484,,,
3789,K07165,K07165,,,
3790,K16091,K16091,,,
3806,K07481,K07481,,,
3817,K04753,K04753,,,
3818,K00655,K00655,,,
3819,K02621,K02621,,,
3821,K07666,K07666,,,
3822,K07645,K07645,,,
3823,K03923,K03923,,,
3826,K18581,K18581,,,
3836,K02622,K02622,,,
3838,K03651,K03651,,,
3839,K09920,K09920,,,
3840,K01515,K01515,,,
3841,K12340,K12340,,,
3845,K07238,K07238,,,
3850,K02858,K02858,,,
3851,K09806,K09806,,,
3852,K03272,K03272,,,
3853,K00982,K00982,,,
3854,K18446,K18446,,,
3855,K07184,K07184,,,
3856,K00974,K00974,,,
3857,K06153,K06153,,,
3858,K01633,K01633,,,
3859,K08591,K08591,,,
3861,K03190,K03190,,,
3862,K01430,K01430,,,
3863,K01429,K01429,,,
3864,K01428,K01428,,,
3865,K03187,K03187,,,
3866,K03192,K03192,,,
3867,K03188,K03188,,,
3868,K03189,K03189,,,
3869,K01409,K01409,,,
3870,K02970,K02970,,,
3871,K02316,K02316,,,
3872,K03086,K03086,,,
3873,K03649,K03649,,,
3879,K07229,K07229,,,
3882,K03776,K03776,,,
3883,K09251,K09251,,,
3894,K11530,K11530,,,
3895,K08321,K08321,,,
3896,K10555,K10555,,,
3897,K10557,K10557,,,
3898,K10556,K10556,,,
3899,K10558,K10558,,,
3900,K11531,K11531,,,
3901,K11216,K11216,,,
3902,K00219,K00219,,,
3903,K11391,K11391,,,
3904,K07043,K07043,,,
3907,K07862,K07862,,,
3908,K01685,K01685,,,
3921,K07393,K07393,,,
3928,K00932,K00932,,,
3929,K03838,K03838,,,
3931,K07592,K07592,,,
3934,K00042,K00042,,,
3935,K01630,K01630,,,
3936,K01708,K01708,,,
3937,K02081,K02081,,,
3938,K16371,K16371,,,
3939,K02745,K02745,,,
3940,K02746,K02746,,,
3941,K02747,K02747,,,
3942,K02744,K02744,,,
3943,K02079,K02079,,,
3944,K02082,K02082,,,
3945,K08302,K08302,,,
3949,K07056,K07056,,,
3950,K07121,K07121,,,
3951,K07460,K07460,,,
3952,K12961,K12961,,,
3954,K07089,K07089,,,
3956,K05520,K05520,,,
3957,K09979,K09979,,,
3958,K07461,K07461,,,
3959,K03824,K03824,,,
3964,K03835,K03835,,,
3965,K05592,K05592,,,
3966,K05803,K05803,,,
3967,K00962,K00962,,,
3968,K02956,K02956,,,
3969,K03177,K03177,,,
3970,K02834,K02834,,,
3971,K02519,K02519,,,
3972,K02600,K02600,,,
3973,K09748,K09748,,,
3975,K01940,K01940,,,
3977,K03075,K03075,,,
3978,K03431,K03431,,,
3979,K00796,K00796,,,
3980,K03798,K03798,,,
3981,K02427,K02427,,,
3982,K07574,K07574,,,
3983,K03624,K03624,,,
3984,K07259,K07259,,,
3985,K07771,K07771,,,
3986,K07643,K07643,,,
3987,K03979,K03979,,,
3989,K02899,K02899,,,
3990,K02888,K02888,,,
3991,K02523,K02523,,,
3992,K07724,K07724,,,
3993,K00790,K00790,,,
3995,K07122,K07122,,,
3996,K07323,K07323,,,
3997,K02067,K02067,,,
3998,K02066,K02066,,,
3999,K02065,K02065,,,
4000,K07301,K07301,,,
4001,K06041,K06041,,,
4002,K03270,K03270,,,
4003,K11719,K11719,,,
4004,K09774,K09774,,,
4005,K06861,K06861,,,
4006,K03092,K03092,,,
4007,K05808,K05808,,,
4008,K02806,K02806,,,
4009,K06958,K06958,,,
4010,K08485,K08485,,,
4011,K03814,K03814,,,
4013,K07648,K07648,,,
4014,K11720,K11720,,,
4015,K07091,K07091,,,
4017,K02339,K02339,,,
4018,K01873,K01873,,,
4019,K03828,K03828,,,
4020,K12957,K12957,,,
4021,K00863,K00863,,,
4022,K06915,K06915,,,
4023,K07139,K07139,,,
4024,K00265,K00265,,,
4025,K00266,K00266,,,
4026,K10974,K10974,,,
4027,K01485,K01485,,,
4029,K00885,K00885,,,
4030,K03290,K03290,,,
4031,K01639,K01639,,,
4033,K03600,K03600,,,
4034,K03599,K03599,,,
4035,K02996,K02996,,,
4036,K02871,K02871,,,
4037,K06916,K06916,,,
4038,K09908,K09908,,,
4039,K04772,K04772,,,
4040,K04691,K04691,,,
4041,K00024,K00024,,,
4042,K03402,K03402,,,
4044,K03623,K03623,,,
4045,K00135,K00135,,,
4046,K03468,K03468,,,
4047,K15548,K15548,,,
4050,K08996,K08996,,,
4051,K03568,K03568,,,
4053,K08301,K08301,,,
4054,K06287,K06287,,,
4055,K03571,K03571,,,
4056,K03570,K03570,,,
4057,K03569,K03569,,,
4058,K18765,K18765,,,
4060,K07147,K07147,,,
4061,K17247,K17247,,,
4062,K03786,K03786,,,
4063,K02160,K02160,,,
4064,K01961,K01961,,,
4066,K14392,K14392,,,
4067,K02687,K02687,,,
4068,K01674,K01674,,,
4069,K05540,K05540,,,
4070,K03557,K03557,,,
4076,K07451,K07451,,,
4080,K06904,K06904,,,
4097,K18140,K18140,,,
4098,K18141,K18141,,,
4099,K18142,K18142,,,
4105,K08984,K08984,,,
4107,K01153,K01153,,,
4108,K01154,K01154,,,
4109,K03427,K03427,,,
4136,K04084,K04084,,,
4137,K03926,K03926,,,
4138,K07791,K07791,,,
4139,K01744,K01744,,,
4140,K07113,K07113,,,
4141,K16263,K16263,,,
4142,K04078,K04078,,,
4143,K04077,K04077,,,
4144,K01305,K01305,,,
4151,K16348,K16348,,,
4153,K11741,K11741,,,
4155,K01467,K01467,,,
4156,K17850,K17850,,,
4157,K00247,K00247,,,
4158,K00246,K00246,,,
4159,K00245,K00245,,,
4161,K04568,K04568,,,
4164,K01613,K01613,,,
4165,K06949,K06949,,,
4166,K13288,K13288,,,
4170,K18979,K18979,,,
4171,K17758,K17758,,,
4171,K17759,K17759,,,
4172,K06925,K06925,,,
4174,K03572,K03572,,,
4175,K00791,K00791,,,
4176,K03666,K03666,,,
4177,K03665,K03665,,,
4178,K04088,K04088,,,
4179,K04087,K04087,,,
4180,K09937,K09937,,,
4181,K01939,K01939,,,
4182,K13771,K13771,,,
4183,K12573,K12573,,,
4184,K03218,K03218,,,
4186,K09456,K09456,,,
4191,K03477,K03477,,,
4192,K03476,K03476,,,
4196,K03078,K03078,,,
4197,K03079,K03079,,,
4198,K03077,K03077,,,
4200,K02990,K02990,,,
4201,K02686,K02686,,,
4202,K02963,K02963,,,
4203,K02939,K02939,,,
4205,K07269,K07269,,,
4206,K03773,K03773,,,
4207,K11737,K11737,,,
4208,K07322,K07322,,,
4212,K19267,K19267,,,
4214,K01119,K01119,,,
4215,K01082,K01082,,,
4216,K07109,K07109,,,
4225,K07304,K07304,,,
4226,K07278,K07278,,,
4227,K09800,K09800,,,
4229,K01507,K01507,,,
4235,K03841,K03841,,,
4236,K02558,K02558,,,
4237,K09889,K09889,,,
4238,K03592,K03592,,,
4239,K15536,K15536,,,
4251,K04068,K04068,,,
4252,K00527,K00527,,,
4258,K01226,K01226,,,
4259,K02818,K02818,,,
4259,K02819,K02819,,,
4260,K03485,K03485,,,
4261,K01531,K01531,,,
4262,K12373,K12373,,,
4263,K03933,K03933,,,
4264,K09022,K09022,,,
4265,K00610,K00610,,,
4266,K00609,K00609,,,
4269,K00611,K00611,,,
4271,K01478,K01478,,,
4272,K19334,K19334,,,
4276,K01198,K01198,,,
4281,K09893,K09893,,,
4282,K06169,K06169,,,
4311,K06946,K06946,,,
4327,K07047,K07047,,,
4362,K00484,K00484,,,
4363,K00483,K00483,,,
4364,K02508,K02508,,,
4365,K02511,K02511,,,
4367,K02509,K02509,,,
4368,K01826,K01826,,,
4369,K00455,K00455,,,
4370,K00151,K00151,,,
4371,K05921,K05921,,,
4375,K01002,K01002,,,
4378,K02317,K02317,,,
4387,K13255,K13255,,,
4394,K00564,K00564,,,
4395,K02344,K02344,,,
4396,K03789,K03789,,,
4397,K08723,K08723,,,
4398,K02837,K02837,,,
4399,K04065,K04065,,,
4405,K01619,K01619,,,
4406,K00758,K00758,,,
4407,K01839,K01839,,,
4408,K03784,K03784,,,
4409,K03800,K03800,,,
4410,K07186,K07186,,,
4411,K01079,K01079,,,
4412,K04485,K04485,,,
4413,K06211,K06211,,,
4417,K08309,K08309,,,
4418,K03720,K03720,,,
4420,K15634,K15634,,,
4422,K05805,K05805,,,
4423,K07773,K07773,,,
4424,K02533,K02533,,,
4425,K12524,K12524,,,
4426,K00872,K00872,,,
4427,K01733,K01733,,,
4429,K09861,K09861,,,
4432,K03831,K03831,,,
4434,K07034,K07034,,,
4436,K04043,K04043,,,
4437,K03686,K03686,,,
4438,K03313,K03313,,,
4439,K03717,K03717,,,
4440,K02968,K02968,,,
4441,K11753,K11753,,,
4442,K01870,K01870,,,
4443,K03101,K03101,,,
4444,K03774,K03774,,,
4445,K03527,K03527,,,
4446,K06859,K06859,,,
4454,K00215,K00215,,,
4455,K01956,K01956,,,
4456,K01955,K01955,,,
4459,K11746,K11746,,,
4460,K11745,K11745,,,
4461,K00287,K00287,,,
4462,K01525,K01525,,,
4463,K06195,K06195,,,
4464,K02528,K02528,,,
4465,K00097,K00097,,,
4466,K03771,K03771,,,
4467,K04744,K04744,,,
4468,K05801,K05801,,,
4470,K03580,K03580,,,
4471,K02336,K02336,,,
4472,K01786,K01786,,,
4473,K01804,K01804,,,
4474,K00853,K00853,,,
4475,K02099,K02099,,,
4477,K02062,K02062,,,
4478,K02063,K02063,,,
4479,K02064,K02064,,,
4480,K11925,K11925,,,
4484,K01704,K01704,,,
4485,K01703,K01703,,,
4486,K00052,K00052,,,
4488,K05798,K05798,,,
4492,K03925,K03925,,,
4493,K03438,K03438,,,
4494,K03586,K03586,,,
4496,K01928,K01928,,,
4497,K01929,K01929,,,
4498,K01000,K01000,,,
4499,K01925,K01925,,,
4500,K03588,K03588,,,
4501,K02563,K02563,,,
4502,K01924,K01924,,,
4504,K03589,K03589,,,
4505,K03590,K03590,,,
4506,K03531,K03531,,,
4507,K02535,K02535,,,
4508,K13301,K13301,,,
4509,K03070,K03070,,,
4510,K03574,K03574,,,
4511,K09862,K09862,,,
4512,K18778,K18778,,,
4513,K00859,K00859,,,
4514,K00364,K00364,,,
4515,K02505,K02505,,,
4516,K02504,K02504,,,
4517,K02682,K02682,,,
4518,K00767,K00767,,,
4519,K03806,K03806,,,
4520,K03807,K03807,,,
4523,K11734,K11734,,,
4525,K05799,K05799,,,
4526,K00163,K00163,,,
4527,K00627,K00627,,,
4528,K00382,K00382,,,
4531,K01682,K01682,,,
4532,K09910,K09910,,,
4533,K01611,K01611,,,
4534,K00797,K00797,,,
4536,K14588,K14588,,,
4538,K00760,K00760,,,
4549,K15540,K15540,,,
4551,K01579,K01579,,,
4552,K01918,K01918,,,
4553,K00606,K00606,,,
4554,K00950,K00950,,,
4555,K00970,K00970,,,
4556,K01894,K01894,,,
4557,K06204,K06204,,,
4558,K06206,K06206,,,
4559,K01975,K01975,,,
4560,K03579,K03579,,,
4561,K05365,K05365,,,
4570,K01845,K01845,,,
4572,K15724,K15724,,,
4574,K06858,K06858,,,
4575,K01243,K01243,,,
4576,K01129,K01129,,,
4577,K04771,K04771,,,
4578,K02647,K02647,,,
4580,K00674,K00674,,,
4581,K00990,K00990,,,
4582,K01265,K01265,,,
4583,K02967,K02967,,,
4584,K02357,K02357,,,
4585,K09903,K09903,,,
4586,K02838,K02838,,,
4587,K00099,K00099,,,
4588,K00806,K00806,,,
4589,K00981,K00981,,,
4590,K11749,K11749,,,
4591,K07277,K07277,,,
4592,K06142,K06142,,,
4593,K02536,K02536,,,
4594,K02372,K02372,,,
4595,K00677,K00677,,,
4596,K00748,K00748,,,
4597,K03470,K03470,,,
4598,K02337,K02337,,,
4599,K01962,K01962,,,
4600,K01582,K01582,,,
4601,K08234,K08234,,,
4602,K04075,K04075,,,
4603,K19000,K19000,,,
4606,K15034,K15034,,,
4607,K06079,K06079,,,
4608,K01881,K01881,,,
4610,K06080,K06080,,,
4614,K03273,K03273,,,
4632,K01185,K01185,,,
4651,K14187,K14187,,,
4734,K07807,K07807,,,
4750,K18838,K18838,,,
4751,K18837,K18837,,,
4772,K10906,K10906,,,
4797,K14059,K14059,,,
4810,K07455,K07455,,,
4815,K14623,K14623,,,
4832,K06909,K06909,,,
4834,K09961,K09961,,,
4869,K03668,K03668,,,
4876,K04781,K04781,,,
4877,K05373,K05373,,,
4878,K06147,K06147,,,
4880,K05372,K05372,,,
4881,K04784,K04784,,,
4882,K04786,K04786,,,
4883,K04785,K04785,,,
4884,K05374,K05374,,,
4885,K04783,K04783,,,
4886,K15721,K15721,,,
4893,K03194,K03194,,,
4894,K03197,K03197,,,
4895,K03199,K03199,,,
4896,K03200,K03200,,,
4897,K03201,K03201,,,
4899,K03203,K03203,,,
4900,K03204,K03204,,,
4901,K03195,K03195,,,
4902,K03196,K03196,,,
4917,K18320,K18320,,,
4927,K05603,K05603,,,
4928,K01458,K01458,,,
4948,K13993,K13993,,,
4951,K03696,K03696,,,
4958,K03496,K03496,,,
4959,K03497,K03497,,,
4961,K18923,K18923,,,
5012,K14060,K14060,,,
5170,K02283,K02283,,,
5194,K18698,K18698,,,
5202,K18768,K18768,,,
5230,K01551,K01551,,,
5261,K07454,K07454,,,
5266,K09803,K09803,,,
5287,K01160,K01160,,,
5371,K07270,K07270,,,
5378,K19272,K19272,,,
5384,K11911,K11911,,,
5385,K11905,K11905,,,
5397,K11910,K11910,,,
5412,K01790,K01790,,,
5414,K07282,K07282,,,
5415,K03328,K03328,,,
5416,K12990,K12990,,,
5423,K00067,K00067,,,
5480,K17319,K17319,,,
5481,K17320,K17320,,,
5482,K17318,K17318,,,
5553,K07075,K07075,,,
5565,K00520,K00520,,,
5569,K19597,K19597,,,
5570,K19592,K19592,,,
5576,K19595,K19595,,,
5577,K19594,K19594,,,
5607,K07448,K07448,,,
5612,K02487,K02487,,,
5626,K12055,K12055,,,
5680,K05791,K05791,,,
5681,K05792,K05792,,,
5682,K05793,K05793,,,
5684,K05795,K05795,,,
5708,K18918,K18918,,,
5709,K06218,K06218,,,
5729,K12071,K12071,,,
5730,K12070,K12070,,,
5735,K12057,K12057,,,
5736,K12072,K12072,,,
5737,K12056,K12056,,,
5793,K04343,K04343,,,
5794,K10673,K10673,,,
5797,K19644,K19644,,,
5800,K18974,K18974,,,
5801,K18555,K18555,,,
5806,K18975,K18975,,,
5807,K00984,K00984,,,
5813,K19278,K19278,,,
5816,K00662,K00662,,,
5817,K19062,K19062,,,
5819,K06880,K06880,,,
5827,K18824,K18824,,,
5833,K18699,K18699,,,
5835,K08319,K08319,,,
5850,K00590,K00590,,,
5881,K12068,K12068,,,
5882,K12067,K12067,,,
5883,K12066,K12066,,,
5885,K12065,K12065,,,
5889,K12063,K12063,,,
5895,K18640,K18640,,,
5903,K12061,K12061,,,
5904,K12060,K12060,,,
5905,K12058,K12058,,,
5913,K09882,K09882,,,
5945,K07317,K07317,,,
5964,K07154,K07154,,,
5973,K19059,K19059,,,
5974,K19057,K19057,,,
5976,K19058,K19058,,,
5977,K08364,K08364,,,
5978,K08363,K08363,,,
5979,K08365,K08365,,,
6066,K07128,K07128,,,
6088,K10747,K10747,,,
6137,K18829,K18829,,,
6138,K18828,K18828,,,
6144,K19092,K19092,,,
6145,K07746,K07746,,,
6155,K00571,K00571,,,
6218,K07011,K07011,,,
6232,K08151,K08151,,,
6253,K06871,K06871,,,
6255,K03307,K03307,,,
6266,K11191,K11191,,,
6266,K11192,K11192,,,
6270,K15835,K15835,,,
6386,K07505,K07505,,,
6519,K09805,K09805,,,
6621,K07344,K07344,,,
6625,K03198,K03198,,,
6629,K03205,K03205,,,
6645,K18480,K18480,,,
6647,K19170,K19170,,,
6695,K13954,K13954,,,
6703,K19098,K19098,,,
6714,K03297,K03297,,,
6764,K13874,K13874,,,
6800,K18531,K18531,,,
6875,K19169,K19169,,,
6880,K07504,K07504,,,
6901,K12059,K12059,,,
6909,K12062,K12062,,,
6912,K12064,K12064,,,
6934,K18921,K18921,,,
7162,K12069,K12069,,,
7307,K17680,K17680,,,
7346,K19300,K19300,,,
7349,K19101,K19101,,,
7363,K18767,K18767,,,
7376,K18476,K18476,,,
7378,K18231,K18231,,,
7379,K06979,K06979,,,
7380,K18552,K18552,,,
7381,K00638,K00638,,,
7402,K17881,K17881,,,
7404,K18795,K18795,,,
7406,K18589,K18589,,,
7419,K15054,K15054,,,
7423,K02049,K02049,,,
7424,K02050,K02050,,,
7425,K02051,K02051,,,
7434,K03724,K03724,,,
7526,K01455,K01455,,,
7530,K01457,K01457,,,
7542,K02775,K02775,,,
7571,K12979,K12979,,,
7592,K09960,K09960,,,
7636,K07486,K07486,,,
7684,K09007,K09007,,,
7705,K01426,K01426,,,
7742,K00221,K00221,,,
7912,K07240,K07240,,,
7977,K01090,K01090,,,
7978,K08884,K08884,,,
8138,K03337,K03337,,,
8139,K03335,K03335,,,
8140,K03338,K03338,,,
8142,K17209,K17209,,,
8143,K17210,K17210,,,
8144,K17208,K17208,,,
8145,K00010,K00010,,,
8146,K03336,K03336,,,
8147,K00140,K00140,,,
8178,K02012,K02012,,,
8179,K02011,K02011,,,
8180,K02010,K02010,,,
8201,K02823,K02823,,,
8202,K17828,K17828,,,
8203,K06016,K06016,,,
8227,K05523,K05523,,,
8277,K19275,K19275,,,
8295,K19061,K19061,,,
8320,K18782,K18782,,,
8321,K18790,K18790,,,
8337,K06952,K06952,,,
8582,K01816,K01816,,,
8588,K03395,K03395,,,
8703,K07098,K07098,,,
8704,K18845,K18845,,,
8772,K03325,K03325,,,
8784,K09930,K09930,,,
8818,K18780,K18780,,,
8820,K01817,K01817,,,
8958,K17836,K17836,,,
9024,K12205,K12205,,,
9025,K12204,K12204,,,
9026,K12203,K12203,,,
9027,K12222,K12222,,,
9030,K12214,K12214,,,
9031,K12213,K12213,,,
9032,K12209,K12209,,,
9033,K12211,K12211,,,
9037,K12206,K12206,,,
9043,K12218,K12218,,,
9045,K12217,K12217,,,
9103,K06897,K06897,,,
9146,K14744,K14744,,,
9188,K07318,K07318,,,
9191,K07452,K07452,,,
9207,K12141,K12141,,,
9401,K07052,K07052,,,
9409,K00996,K00996,,,
9436,K19159,K19159,,,
9437,K19158,K19158,,,
9484,K07316,K07316,,,
9485,K01156,K01156,,,
9660,K00633,K00633,,,
9839,K07341,K07341,,,
9990,K02173,K02173,,,
10045,K01721,K01721,,,
10174,K07357,K07357,,,
10179,K01470,K01470,,,
10180,K16234,K16234,,,
10332,K04782,K04782,,,
10430,K09968,K09968,,,
10521,K02484,K02484,,,
10637,K19335,K19335,,,
10730,K08093,K08093,,,
10731,K08094,K08094,,,
10736,K19147,K19147,,,
10739,K00209,K00209,,,
10819,K15342,K15342,,,
10820,K07012,K07012,,,
10821,K19127,K19127,,,
10822,K19128,K19128,,,
10823,K19129,K19129,,,
10824,K19130,K19130,,,
11059,K13655,K13655,,,
11161,K02334,K02334,,,
11238,K01209,K01209,,,
11242,K05878,K05878,,,
11243,K05879,K05879,,,
11251,K02774,K02774,,,
11252,K02773,K02773,,,
11489,K12995,K12995,,,
11515,K11894,K11894,,,
11520,K11909,K11909,,,
11560,K15269,K15269,,,
11563,K19167,K19167,,,
11654,K07171,K07171,,,
11657,K07172,K07172,,,
11662,K09005,K09005,,,
11755,K18841,K18841,,,
11756,K18842,K18842,,,
11769,K12228,K12228,,,
11787,K12227,K12227,,,
12001,K14189,K14189,,,
12004,K18991,K18991,,,
12297,K03829,K03829,,,
12304,K00433,K00433,,,
12349,K01854,K01854,,,
12419,K00102,K00102,,,
12430,K08368,K08368,,,
12433,K09472,K09472,,,
12577,K12687,K12687,,,
12832,K19171,K19171,,,
12833,K19172,K19172,,,
12834,K19175,K19175,,,
12835,K19174,K19174,,,
12836,K19173,K19173,,,
12943,K17716,K17716,,,
12944,K19068,K19068,,,
12982,K01093,K01093,,,
13002,K19160,K19160,,,
13129,K19047,K19047,,,
13130,K19056,K19056,,,
13162,K00154,K00154,,,
13174,K02755,K02755,,,
13174,K02756,K02756,,,
13174,K02757,K02757,,,
13176,K03488,K03488,,,
13181,K09702,K09702,,,
13183,K00050,K00050,,,
13184,K07246,K07246,,,
13185,K13021,K13021,,,
13198,K13735,K13735,,,
13456,K13920,K13920,,,
13457,K13919,K13919,,,
13458,K06120,K06120,,,
13460,K00086,K00086,,,
13462,K00798,K00798,,,
13463,K05880,K05880,,,
13469,K05881,K05881,,,
13543,K11921,K11921,,,
13545,K01725,K01725,,,
13549,K09958,K09958,,,
13553,K07006,K07006,,,
13676,K01095,K01095,,,
13862,K07124,K07124,,,
14010,K07045,K07045,,,
14083,K06877,K06877,,,
14124,K08989,K08989,,,
14128,K09980,K09980,,,
14141,K04757,K04757,,,
14142,K04749,K04749,,,
14181,K01192,K01192,,,
14316,K07181,K07181,,,
14507,K01476,K01476,,,
14521,K00128,K00128,,,
14725,K02436,K02436,,,
14726,K00094,K00094,,,
14760,K13979,K13979,,,
14987,K15986,K15986,,,
15225,K17838,K17838,,,
15248,K01560,K01560,,,
15249,K17837,K17837,,,
15282,K00148,K00148,,,
15364,K01487,K01487,,,
15428,K00862,K00862,,,
15430,K17204,K17204,,,
15431,K17203,K17203,,,
15432,K17202,K17202,,,
15455,K03830,K03830,,,
15685,K03333,K03333,,,
15701,K00001,K00001,,,
15926,K00983,K00983,,,
16023,K07349,K07349,,,
16086,K02352,K02352,,,
16100,K01607,K01607,,,
16197,K03299,K03299,,,
16232,K07473,K07473,,,
16233,K19157,K19157,,,
16556,K07088,K07088,,,
16623,K09690,K09690,,,
16624,K09691,K09691,,,
16840,K01195,K01195,,,
16842,K16140,K16140,,,
16987,K02850,K02850,,,
17111,K07185,K07185,,,
17113,K01355,K01355,,,
17114,K01322,K01322,,,
17976,K18369,K18369,,,
18146,K18791,K18791,,,
18821,K01295,K01295,,,
18870,K01576,K01576,,,
18896,K12944,K12944,,,
18985,K10126,K10126,,,
18986,K10125,K10125,,,
18988,K09758,K09758,,,
18990,K07690,K07690,,,
18998,K03757,K03757,,,
19038,K06988,K06988,,,
19135,K13007,K13007,,,
19220,K18843,K18843,,,
19221,K07339,K07339,,,
19341,K07679,K07679,,,
19361,K16922,K16922,,,
19478,K19231,K19231,,,
19490,K01155,K01155,,,
19514,K18475,K18475,,,
19718,K00021,K00021,,,
19722,K17103,K17103,,,
19938,K16840,K16840,,,
19954,K02052,K02052,,,
19961,K07389,K07389,,,
20060,K07727,K07727,,,
20241,K14048,K14048,,,
20505,K19277,K19277,,,
20839,K14061,K14061,,,
20882,K06143,K06143,,,
20883,K07641,K07641,,,
20884,K07663,K07663,,,
20905,K01130,K01130,,,
20910,K07114,K07114,,,
20970,K15125,K15125,,,
